pageid,name,coords,region,subregion,quality_score,rating_raw,rating_clean,time_lowhours,time_highhours,distance_mi,num_rappels,longest_raw,longest_rappel_ft,best_season_raw,season_spring,season_summer,season_fall,season_winter,best_season_notes,shuttle_raw,shuttle_minutes,vehicle_raw,vehicle_required,latitude,longitude,technical_class,water_rating,time_commitment,risk_rating
1093,Little Blue Canyon,"37° 22' 9.84"" N, 113° 1' 49.80"" W",Southwest Utah,Zion West Side,2.5,,,,,,,,,,,,,,,,,,FALSE,37.3694,-113.0305,,,,
9791,Frog Hollow,"37° 8' 15.72"" N, 113° 17' 55.32"" W",Southwest Utah,St. George,1,3A III (<i>v3a1 III</i>),3A III,6,10,4,6,215 ft,215,"Fall, winter & spring",TRUE,FALSE,TRUE,TRUE,,0.5 minutes,0.5,Passenger,FALSE,37.1377,-113.2987,3,A,III,
1087,Goose Creek,"37° 21' 3.24"" N, 112° 58' 27.12"" W",Southwest Utah,Zion Main Canyon,3.5,4A IV (<i>v4a1 IV</i>),4A IV,,,,,,,,,,,,,,,,FALSE,37.3509,-112.9742,4,A,IV,
364,Refrigerator Canyon (Upper),"37° 16' 53.40"" N, 112° 57' 11.16"" W",Southwest Utah,Zion Main Canyon,1,3A II (<i>v3a1 II</i>),3A II,3,5,4.5,2,50 ft,50,,,,,,,0 minutes,0,Passenger,FALSE,37.2815,-112.9531,3,A,II,
100682,Quail Creek Canyon,"37° 13' 57.72"" N, 113° 25' 5.52"" W",Southwest Utah,St. George,3,3A I (<i>v3a1 I</i>),3A I,,,,1,50 ft,50,Oct-April,TRUE,FALSE,TRUE,TRUE,,0 minutes,0,Passenger,FALSE,37.2327,-113.4182,3,A,I,
53807,Kanberraville,"37° 32' 45.24"" N, 113° 8' 31.56"" W",Southwest Utah,Kolob Area,2.6,3A II (<i>v3a1 II</i>),3A II,,,,6,130 ft,130,summer,FALSE,TRUE,FALSE,FALSE,,,,,FALSE,37.5459,-113.1421,3,A,II,
26322,Pigeon Poop,"37° 15' 10.00"" N, 113° 22' 4.00"" W",Southwest Utah,St. George,2.5,,,,,,,,,Oct-April,TRUE,FALSE,TRUE,TRUE,,,,,FALSE,37.2528,-113.3678,,,,
87588,Port of Entry Canyon,"37° 5' 20.76"" N, 112° 31' 59.88"" W",Southwest Utah,Kanab,2,3A I (<i>v3a1 I</i>),3A I,,,1.75,5,120 ft,120,Autumn to Spring,FALSE,FALSE,FALSE,FALSE,,0 minutes,0,Passenger,FALSE,37.0891,-112.5333,3,A,I,
91591,The Triplet,"37° 13' 4.44"" N, 112° 54' 51.12"" W",Southwest Utah,Zion East Side,3,4A I (v3a1 II),4A I,,,0.5,5,60 ft,60,All Seasons,TRUE,TRUE,TRUE,TRUE,,0 minutes,0,Passenger,FALSE,37.2179,-112.9142,4,A,I,
18770,Spring Hollow Box Canyon,"37° 18' 36.00"" N, 112° 36' 0.00"" W",Southwest Utah,Mt Carmel,1.8,1 (<i>v1</i>),1,,,1,,0 ft,0,BEST in Apr;May;Sep;Oct,TRUE,FALSE,TRUE,FALSE,,,,,FALSE,37.31,-112.6,1,,,
25735,Clear Creek (Zion National Park),"37° 13' 0.48"" N, 112° 55' 19.56"" W",Southwest Utah,Zion East Side,2.3,1A (<i>v1a1</i>),1A,,,,,0 ft,0,,,,,,,,,,FALSE,37.2168,-112.9221,1,A,,
34309,South Guardian Angel Canyon,"37° 18' 58.68"" N, 113° 2' 58.20"" W",Southwest Utah,Zion West Side,4,4A IV (<i>v4a1 IV</i>),4A IV,17,20,8.8,11,305 ft,305,,,,,,,,,,FALSE,37.3163,-113.0495,4,A,IV,
357,Mis-Me Canyon,"37° 17' 49.56"" N, 112° 55' 0.48"" W",Southwest Utah,Zion East Side,2,3B III (<i>v3a2 III</i>),3B III,7,10,10.6,3,60 ft,60,,,,,,,0 minutes,0,Passenger,FALSE,37.2971,-112.9168,3,B,III,
26321,Gully of Great White Throne,"37° 15' 53.64"" N, 112° 56' 20.04"" W",Southwest Utah,Zion Main Canyon,2,3A III (<i>v3a1 III</i>),3A III,4,6,1.8,8,195 ft,195,,,,,,,,,,FALSE,37.2649,-112.9389,3,A,III,
26323,Shear Canyon,"37° 14' 47.40"" N, 113° 25' 9.84"" W",Southwest Utah,St. George,2,3A II (<i>v3a1 II</i>),3A II,,,,,,,Oct-April,TRUE,FALSE,TRUE,TRUE,,,,,FALSE,37.2465,-113.4194,3,A,II,
96491,Fallen Angel (Loop),"37° 18' 32.76"" N, 113° 3' 44.28"" W",Southwest Utah,Zion West Side,3,3A III (<i>v3a1 III</i>),3A III,,,,2,105 ft,105,"Best from fall through spring, avoid summer",TRUE,FALSE,TRUE,TRUE,,0 minutes,0,Passenger,FALSE,37.3091,-113.0623,3,A,III,
82949,The Subway (Bottom Up),"37° 17' 5.28"" N, 113° 5' 44.52"" W",Southwest Utah,Zion West Side,3,1C III (<i>v1a4 III</i>),1C III,,,,,0 ft,0,Spring; Summer; Fall,TRUE,TRUE,TRUE,FALSE,,0 minutes,0,Passenger,FALSE,37.2848,-113.0957,1,C,III,
42945,Pussycat,"37° 14' 31.92"" N, 113° 25' 45.84"" W",Southwest Utah,St. George,1.7,3A II (<i>v3a1 II</i>),3A II,,,,4,80 ft,80,Oct-April,TRUE,FALSE,TRUE,TRUE,,0 minutes,0,,FALSE,37.2422,-113.4294,3,A,II,
87579,Nizhoni Canyon,"37° 5' 38.04"" N, 112° 32' 11.04"" W",Southwest Utah,Kanab,1,3A II (<i>v3a1</i> I),3A II,,,,3,180 ft,180,,,,,,,0 minutes,0,Passenger,FALSE,37.0939,-112.5364,3,A,II,
101754,Cottonwood Creek (West Tributary),"37° 14' 11.40"" N, 113° 30' 2.52"" W",Southwest Utah,St. George,2,3B I (<i>v3a2 I</i>),3B I,1.8,,1.79,5,160 ft,160,Spring to Fall,FALSE,FALSE,FALSE,FALSE,,0 minutes,0,4WD - High Clearance,TRUE,37.2365,-113.5007,3,B,I,
42415,Esplin Gulch,"37° 19' 52.68"" N, 112° 53' 50.64"" W",Southwest Utah,Zion East Side,2,4A III (<i>v4a1 III</i>),4A III,9,10,10.8,3,215 ft,215,,,,,,,,,,FALSE,37.3313,-112.8974,4,A,III,
1094,Not Mystery,"37° 16' 58.44"" N, 112° 56' 4.92"" W",Southwest Utah,Zion East Side,2,,,,,,,,,,,,,,,,,,FALSE,37.2829,-112.9347,,,,
1105,Stevenson Canyon,"37° 18' 2.16"" N, 113° 0' 38.88"" W",Southwest Utah,Zion West Side,2,,,,,,,,,,,,,,,,,,FALSE,37.3006,-113.0108,,,,
42977,Bulloch Canyon (Paper Bag Fork),"37° 20' 26.16"" N, 112° 56' 8.52"" W",Southwest Utah,Zion East Side,1,3A IV (<i>v3a1 IV</i>),3A IV,11,13,13.6,7,70 ft,70,,,,,,,,,,FALSE,37.3406,-112.9357,3,A,IV,
1111,Wildcat Canyon (Zion National Park),"37° 18' 25.56"" N, 113° 0' 20.16"" W",Southwest Utah,Zion West Side,1,,,,,,,,,,,,,,,,,,FALSE,37.3071,-113.0056,,,,
39437,Pugh Canyon,"37° 3' 19.80"" N, 112° 28' 32.88"" W",Southwest Utah,Kanab,0,,,,,,,,,,,,,,,,,,FALSE,37.0555,-112.4758,,,,
49518,Rock Canyon (St. George),"36° 58' 26.04"" N, 113° 16' 16.32"" W",Southwest Utah,St. George,0,3B IV (<i>v3a2 IV</i>),3B IV,,,,,,,Oct-April,TRUE,FALSE,TRUE,TRUE,,,,,FALSE,36.9739,-113.2712,3,B,IV,
40970,Snotto Canyon,"37° 14' 52.08"" N, 112° 56' 40.92"" W",Southwest Utah,Zion East Side,0,4A III (<i>v4a1 III</i>),4A III,,,6.2,8,415 ft,415,,,,,,,,,,FALSE,37.2478,-112.9447,4,A,III,
1106,The Stinger,"37° 13' 31.08"" N, 112° 59' 24.72"" W",Southwest Utah,Zion Main Canyon,0,,,,,,,,,,,,,,,,,,FALSE,37.2253,-112.9902,,,,
293,Shenanigans,"38° 3' 41.04"" N, 110° 29' 13.56"" W",Southeast Utah,West Butler,4.7,3B III PG (v3a2 V),3B III PG,4.5,8,4.5,3,45 ft,45,Spring; Fall,TRUE,FALSE,TRUE,FALSE,,0.5 minutes,0.5,Passenger,FALSE,38.0614,-110.4871,3,B,III,PG
548,Alcatraz Canyon,"38° 16' 42.60"" N, 110° 23' 58.20"" W",Southeast Utah,Ekker Ranch Road,4.6,3B III PG (<i>v4a2 III</i>),3B III PG,3,5,4,4,120 ft,120,Spring; Summer; Fall,TRUE,TRUE,TRUE,FALSE,,0 minutes,0,,FALSE,38.2785,-110.3995,3,B,III,PG
308,Chambers Canyon,"38° 19' 59.52"" N, 110° 31' 5.88"" W",Southeast Utah,White Roost,4.6,3A II PG (<i>v4a1 II</i>),3A II PG,2,5,2.7,0,0 ft,0,Any;HOT in Summer,TRUE,TRUE,TRUE,TRUE,hot in summer,0 minutes,0,High Clearance,TRUE,38.3332,-110.5183,3,A,II,PG
557,Larry Canyon,"38° 18' 17.64"" N, 110° 22' 44.76"" W",Southeast Utah,Ekker Ranch Road,4.5,3A III (<i>v3a1 III</i>),3A III,5,8,,6,80 ft,80,Spring; Summer; Fall,TRUE,TRUE,TRUE,FALSE,,,,,FALSE,38.3049,-110.3791,3,A,III,
491,Black Hole of White Canyon,"37° 47' 57.12"" N, 110° 17' 57.48"" W",Southeast Utah,Cedar Mesa,4.5,3B III (<i>v2a2 III</i>),3B III,4,8,7.8,2,15 ft,15,Summer;Spring;Fall,TRUE,TRUE,TRUE,FALSE,,,,Passenger,FALSE,37.7992,-110.2993,3,B,III,
63377,Slideanide Constrychnine Ultimate Loop,"38° 6' 6.84"" N, 110° 31' 13.80"" W",Southeast Utah,Poison Springs,4.5,3A II (<i>v3a1 II</i>),3A II,5,7,6,3,180 ft,180,"Fall, Winter, Spring",TRUE,FALSE,TRUE,TRUE,,0 minutes,0,Passenger,FALSE,38.1019,-110.5205,3,A,II,
301,Slideanide Canyon,"38° 6' 5.04"" N, 110° 31' 10.56"" W",Southeast Utah,Poison Springs,4.3,3B III (<i>v3a2 III</i>),3B III,2,6,3.8,2,80 ft,80,Spring; Summer; Fall,TRUE,TRUE,TRUE,FALSE,,0 minutes,0,High Clearance,TRUE,38.1014,-110.5196,3,B,III,
564,TCB (North East Fork),"38° 15' 45.72"" N, 110° 17' 49.20"" W",Southeast Utah,Hans Flat Road,4.4,3A II PG (<i>v4a1 II</i>),3A II PG,3,4,,0,,,Any;HOT in Summer;DIFFICULT in Winter,TRUE,TRUE,TRUE,TRUE,hot in summer,,,,FALSE,38.2627,-110.297,3,A,II,PG
556,High Spur Canyon,"38° 24' 37.80"" N, 110° 9' 6.48"" W",Southeast Utah,Hans Flat Road,4.3,3A III (<i>v3a1 III</i>),3A III,5,8,6.75,1,85 ft,85,Any;HOT in Summer;DIFFICULT in Winter,TRUE,TRUE,TRUE,TRUE,hot in summer,0.5 minutes,0.5,High Clearance,TRUE,38.4105,-110.1518,3,A,III,
1002,Horseshoe Canyon,"38° 27' 29.16"" N, 110° 12' 11.88"" W",Southeast Utah,Bluejohn Complex,4.3,1A <i>III</i> (<i>v1a1 III</i>),1A <i>III</i>,6,,7,,0 ft,0,Early Winter to Late Spring;BEST in Apr;May;Oct;Nov,TRUE,FALSE,FALSE,TRUE,,,,,FALSE,38.4581,-110.2033,1,A,III,
594,Sandthrax Canyon,"38° 1' 19.20"" N, 110° 31' 15.24"" W",Southeast Utah,The Irish,4.3,4B III X (<i>v6a2 III</i>),4B III X,3,8,,1,35 ft,35,Any;HOT in Summer,TRUE,TRUE,TRUE,TRUE,hot in summer,,,,FALSE,38.022,-110.5209,4,B,III,X
83495,Burrly Canyon,"38° 11' 39.84"" N, 110° 28' 39.72"" W",Southeast Utah,Burr Point,4.4,3A III PG (<i>v4</i>a1 <i>III</i>),3A III PG,4,7,2.6,3,80 ft,80,Fall to Spring,FALSE,FALSE,FALSE,FALSE,,0 minutes,0,High Clearance,TRUE,38.1944,-110.4777,3,A,III,PG
333,Woody Canyon,"37° 51' 34.56"" N, 110° 32' 48.12"" W",Southeast Utah,Trachyte Area,4.2,4B III (<i>v4a2 III</i>),4B III,4,6,5.3,5,75 ft,75,Spring; Summer; Fall.,TRUE,TRUE,TRUE,FALSE,,,,Passenger,FALSE,37.8596,-110.5467,4,B,III,
960,No Kidding,"38° 2' 21.48"" N, 110° 30' 41.40"" W",Southeast Utah,West Butler,4.2,4A II (<i>v4a1 II</i>),4A II,4,6,1.6,7,110 ft,110,Spring; Fall; Winter,TRUE,FALSE,TRUE,TRUE,,0 minutes,0,Passenger,FALSE,38.0393,-110.5115,4,A,II,
521,Conundrum Canyon,"38° 4' 45.48"" N, 110° 42' 30.96"" W",Southeast Utah,Henry Mountains,4.2,3B I (<i>v3a2 I</i>),3B I,1.5,2.5,2.8,1,50 ft,50,"Spring, Summer, Fall",TRUE,TRUE,TRUE,FALSE,,0 minutes,0,High Clearance,TRUE,38.0793,-110.7086,3,B,I,
11025,Redemption Canyon,"37° 49' 16.68"" N, 110° 31' 50.16"" W",Southeast Utah,Trachyte Area,4.7,4B V (<i>v4a2 V</i>),4B V,15,20,0.0124,8,70 ft,70,Spring or Fall,TRUE,FALSE,TRUE,FALSE,,0 minutes,0,Passenger,FALSE,37.8213,-110.5306,4,B,V,
285,Hog 1 Canyon (Boss Hog),"37° 59' 7.80"" N, 110° 31' 6.60"" W",Southeast Utah,Hog Springs,4.1,3A II (<i>v2a1 II</i>),3A II,4,6,3.3,1,12 ft,12,Spring; Fall; Winter,TRUE,FALSE,TRUE,TRUE,,0 minutes,0,High Clearance,TRUE,37.9855,-110.5185,3,A,II,
235,Cheesebox Canyon,"37° 42' 24.12"" N, 110° 4' 4.44"" W",Southeast Utah,Cedar Mesa,4.1,3B III (<i>v3a2 III</i>),3B III,6,10,5,5,45 ft,45,Spring through Fall,TRUE,TRUE,TRUE,FALSE,,0.5 minutes,0.5,4WD - High Clearance,TRUE,37.7067,-110.0679,3,B,III,
525,Happy Canyon,"38° 9' 43.92"" N, 110° 27' 42.48"" W",Southeast Utah,Burr Point,4.3,1A III (<i>v1a1 III</i>),1A III,5,7,11.5,,0 ft,0,Any;HOT in Summer,TRUE,TRUE,TRUE,TRUE,hot in summer,,,4WD - High Clearance,TRUE,38.1622,-110.4618,1,A,III,
330,Trachyotomy Canyon,"37° 56' 6.00"" N, 110° 30' 41.76"" W",Southeast Utah,Trachyte Area,4.1,3B III R (<i>v5a2 III</i>),3B III R,3.5,7,5,1,35 ft,35,Spring; Summer; Fall.,TRUE,TRUE,TRUE,FALSE,,0 minutes,0,High Clearance,TRUE,37.935,-110.5116,3,B,III,R
290,Leprechaun Canyon (Middle Fork),"38° 2' 7.44"" N, 110° 31' 26.76"" W",Southeast Utah,The Irish,4,3A II PG (<i>v4a1 II</i>),3A II PG,,,3,4,25 ft,25,"Any; hot in Summer, cold in winter",TRUE,TRUE,TRUE,TRUE,hot in summer; cold in winter,0.5 minutes,0.5,Passenger,FALSE,38.0354,-110.5241,3,A,II,PG
993,Bluejohn Canyon (Lower),"38° 24' 16.56"" N, 110° 14' 45.96"" W",Southeast Utah,Bluejohn Complex,4,,,,,,,,,Spring;Fall,TRUE,FALSE,TRUE,FALSE,,,,,FALSE,38.4046,-110.2461,,,,
995,Bluejohn Canyon (Squeeze Fork),"38° 21' 29.16"" N, 110° 16' 16.68"" W",Southeast Utah,Bluejohn Complex,4,3A III PG (<i>v4a1 III</i>),3A III PG,7,9,9.7,3,25 ft,25,Spring;Fall,TRUE,FALSE,TRUE,FALSE,,,,,FALSE,38.3581,-110.2713,3,A,III,PG
523,Foolin Around Slot (East),"38° 3' 40.32"" N, 110° 28' 37.20"" W",Southeast Utah,West Butler,3.9,3B III (<i>v3a2 III</i>),3B III,6,8,,5,100 ft,100,Spring or Fall,TRUE,FALSE,TRUE,FALSE,,0.5 minutes,0.5,Passenger,FALSE,38.0612,-110.477,3,B,III,
528,Horse Play Canyon,"38° 3' 54.72"" N, 110° 27' 19.80"" W",Southeast Utah,West Butler,3.9,2A II PG (<i>v1a1 II</i>),2A II PG,2.25,3.5,3.5,0,0 ft,0,"Any; hot in Summer, cold in winter",TRUE,TRUE,TRUE,TRUE,hot in summer; cold in winter,0 minutes,0,4WD - High Clearance,TRUE,38.0652,-110.4555,2,A,II,PG
550,Big Spring Canyon (Northwest Fork),"38° 25' 25.32"" N, 110° 8' 45.60"" W",Southeast Utah,Hans Flat Road,3.9,3A II (<i>v3a1 II</i>),3A II,2.5,4,,3,70 ft,70,Any,TRUE,TRUE,TRUE,TRUE,,0 minutes,0,,FALSE,38.4237,-110.146,3,A,II,
454,Gravel Canyon,"37° 43' 14.52"" N, 110° 3' 25.92"" W",Southeast Utah,Cedar Mesa,3.8,3B III (<i>v3a2 III</i>),3B III,6,8,7,2,35 ft,35,Spring through Fall,TRUE,TRUE,TRUE,FALSE,,0 minutes,0,4WD,TRUE,37.7207,-110.0572,3,B,III,
298,Stair Canyon (Upper),"38° 3' 29.88"" N, 110° 26' 0.96"" W",Southeast Utah,West Butler,3.8,3A II R (<i>v5a1 II</i>),3A II R,2.5,3,2.4,0,,,"Any; hot in Summer, cold in winter",TRUE,TRUE,TRUE,TRUE,hot in summer; cold in winter,0 minutes,0,4WD - High Clearance,TRUE,38.0583,-110.4336,3,A,II,R
292,Morocco Canyon,"37° 58' 29.28"" N, 110° 29' 13.92"" W",Southeast Utah,Hog Springs,3.7,3B I (<i>v3a2 I</i>),3B I,2,4,2.1,6,50 ft,50,Any,TRUE,TRUE,TRUE,TRUE,,0 minutes,0,Passenger,FALSE,37.9748,-110.4872,3,B,I,
300,Constrychnine Canyon,"38° 6' 21.24"" N, 110° 30' 49.32"" W",Southeast Utah,Poison Springs,3.7,3B III (<i>v3a2 III</i>),3B III,4,7,4.8,4,197 ft,197,Spring; Summer; Fall,TRUE,TRUE,TRUE,FALSE,,0 minutes,0,High Clearance,TRUE,38.1059,-110.5137,3,B,III,
299,Arscenic Canyon,"38° 6' 2.16"" N, 110° 31' 42.24"" W",Southeast Utah,Poison Springs,3.6,3B II (<i>v3a2 II</i>),3B II,2.5,4,3.2,1,200 ft,200,Spring; Summer; Fall,TRUE,TRUE,TRUE,FALSE,,0 minutes,0,High Clearance,TRUE,38.1006,-110.5284,3,B,II,
534,Monkey Business,"38° 3' 24.12"" N, 110° 29' 58.92"" W",Southeast Utah,West Butler,3.7,3B III (v4a2 IV),3B III,4,6,3.5,5,80 ft,80,"Spring, Fall",TRUE,FALSE,TRUE,FALSE,,0.5 minutes,0.5,4WD,TRUE,38.0567,-110.4997,3,B,III,
309,Not Mindbender Canyon,"38° 23' 3.12"" N, 110° 23' 12.48"" W",Southeast Utah,Burr Pass,3.7,3B III (<i>v3a2 III</i>),3B III,5,8,7.3,3,89 ft,89,Any;HOT in Summer;DIFFICULT in Winter,TRUE,TRUE,TRUE,TRUE,hot in summer,,,High Clearance,TRUE,38.3842,-110.3868,3,B,III,
537,Maidenwater (Upper South Fork),"37° 53' 32.28"" N, 110° 35' 45.96"" W",Southeast Utah,Trachyte Area,3.7,3B II (<i>v3a2 II</i>),3B II,3,5,3.7,10,75 ft,75,Spring;Summer;Fall;HOT in Summer,TRUE,TRUE,TRUE,FALSE,hot in summer,,,Passenger,FALSE,37.8923,-110.5961,3,B,II,
287,Hog 3 Canyon (Razorback),"37° 58' 51.24"" N, 110° 30' 43.92"" W",Southeast Utah,Hog Springs,3.8,3A II PG (<i>v4a1 II</i>),3A II PG,1,6,3.6,1,100 ft,100,Spring; Fall; Winter,TRUE,FALSE,TRUE,TRUE,,0 minutes,0,High Clearance,TRUE,37.9809,-110.5122,3,A,II,PG
571,White Roost Canyon (Main Fork),"38° 23' 26.88"" N, 110° 26' 44.88"" W",Southeast Utah,White Roost,3.7,3A II (<i>v3a1 II</i>),3A II,2,5,,3,73 ft,73,Spring; Fall; Winter,TRUE,FALSE,TRUE,TRUE,,,,,FALSE,38.3908,-110.4458,3,A,II,
572,White Roost Canyon (West Fork),"38° 23' 21.84"" N, 110° 27' 16.92"" W",Southeast Utah,White Roost,3.7,3A II (<i>v3a1 II</i>),3A II,2,5,3.6,1,73 ft,73,Spring; Fall; Winter,TRUE,FALSE,TRUE,TRUE,,,,,FALSE,38.3894,-110.4547,3,A,II,
1007,Moonshine Wash,"38° 40' 54.48"" N, 110° 10' 46.56"" W",Southeast Utah,San Rafael Desert,3.8,2A III (<i>v1a1 III</i>),2A III,2,6,6.5,,0 ft,0,Spring to Autumn;BEST in Apr;May;Sep;Oct,TRUE,TRUE,TRUE,FALSE,,,,4WD - High Clearance,TRUE,38.6818,-110.1796,2,A,III,
561,Maybe Mindbender Canyon,"38° 22' 40.80"" N, 110° 24' 15.48"" W",Southeast Utah,Burr Pass,3.8,3A II (<i>v3a1 II</i>),3A II,4,6,,5,89 ft,89,Any;HOT in Summer;DIFFICULT in Winter,TRUE,TRUE,TRUE,TRUE,hot in summer,,,,FALSE,38.378,-110.4043,3,A,II,
291,Leprechaun Canyon (East Fork),"38° 2' 10.68"" N, 110° 31' 11.28"" W",Southeast Utah,The Irish,3.7,3A II (<i>v3a1 II</i>),3A II,2,8,3.8,3,50 ft,50,Any;HOT in Summer,TRUE,TRUE,TRUE,TRUE,hot in summer,0 minutes,0,Passenger,FALSE,38.0363,-110.5198,3,A,II,
227,Angel Slot,"38° 18' 6.84"" N, 110° 32' 43.44"" W",Southeast Utah,Angel Point,3.6,3A II (<i>v3a1 II</i>),3A II,2.5,5,2.3,5,92 ft,92,Any,TRUE,TRUE,TRUE,TRUE,,0 minutes,0,High Clearance,TRUE,38.3019,-110.5454,3,A,II,
552,Bluejohn Canyon (Main Fork),"38° 21' 57.24"" N, 110° 16' 55.92"" W",Southeast Utah,Bluejohn Complex,3.7,3A IV (<i>v3a1 IV</i>),3A IV,4,9,9.2,2,50 ft,50,Any;HOT in Summer;DIFFICULT in Winter,TRUE,TRUE,TRUE,TRUE,hot in summer,,,,FALSE,38.3659,-110.2822,3,A,IV,
236,Duckett Slot,"37° 45' 32.76"" N, 110° 15' 42.84"" W",Southeast Utah,Cedar Mesa,3.6,3B II (<i>v3a2 II</i>),3B II,2,5,2.1,6,50 ft,50,Spring; Summer; Fall,TRUE,TRUE,TRUE,FALSE,,0 minutes,0,4WD - High Clearance,TRUE,37.7591,-110.2619,3,B,II,
553,Bluejohn Canyon (East Fork),"38° 20' 54.60"" N, 110° 16' 0.12"" W",Southeast Utah,Bluejohn Complex,3.7,3A IV (<i>v3a1 IV</i>),3A IV,4,9,10.6,3,50 ft,50,Any;HOT in Summer;DIFFICULT in Winter,TRUE,TRUE,TRUE,TRUE,hot in summer,0.5 minutes,0.5,High Clearance,TRUE,38.3485,-110.2667,3,A,IV,
30250,Dhalgren Canyon,"37° 54' 3.96"" N, 110° 21' 37.80"" W",Southeast Utah,Cedar Mesa,3.7,3B I (<i>v3a2 I</i>),3B I,,,,3,100 ft,100,Any;After rains;HOT in Summer,TRUE,TRUE,TRUE,TRUE,hot in summer,0.5 minutes,0.5,Passenger,FALSE,37.9011,-110.3605,3,B,I,
61847,Pothole Fork of Woody,"37° 51' 43.20"" N, 110° 32' 43.44"" W",Southeast Utah,Trachyte Area,3.7,4B III (<i>v4a2 III</i>),4B III,,,,6,45 ft,45,Spring and Fall,TRUE,FALSE,TRUE,FALSE,,0 minutes,0,Passenger,FALSE,37.862,-110.5454,4,B,III,
559,Lost Park Canyon,"38° 18' 28.08"" N, 110° 17' 29.40"" W",Southeast Utah,Hans Flat Road,3.7,3A III (<i>v3a1 III</i>),3A III,4,7,7.5,2,70 ft,70,Any;HOT in Summer,TRUE,TRUE,TRUE,TRUE,hot in summer,0 minutes,0,Passenger,FALSE,38.3078,-110.2915,3,A,III,
527,Hogwarts Canyon,"37° 57' 28.08"" N, 110° 29' 16.08"" W",Southeast Utah,Hog Springs,3.5,3A II (<i>v3a1 II</i>),3A II,,,1.2,5,90 ft,90,Any,TRUE,TRUE,TRUE,TRUE,,,,Passenger,FALSE,37.9578,-110.4878,3,A,II,
283,Blarney Canyon (Left Fork),"38° 2' 1.32"" N, 110° 32' 17.88"" W",Southeast Utah,The Irish,3.6,3A I (<i>v3a1 I</i>),3A I,2,3.5,2.2,3,50 ft,50,Any;HOT in Summer,TRUE,TRUE,TRUE,TRUE,hot in summer,0 minutes,0,Passenger,FALSE,38.0337,-110.5383,3,A,I,
289,Leprechaun Canyon (West Fork),"38° 2' 4.92"" N, 110° 31' 42.60"" W",Southeast Utah,The Irish,3.6,3A II (<i>v3a1 II</i>),3A II,2,4,3.09,4,45 ft,45,Spring or Fall,TRUE,FALSE,TRUE,FALSE,,0 minutes,0,Passenger,FALSE,38.0347,-110.5285,3,A,II,
989,Benign Canyon,"38° 15' 32.40"" N, 110° 32' 49.56"" W",Southeast Utah,Beaver Canyon Area,3.5,3A II (<i>v3a1 II</i>),3A II,2,3,2.8,2,40 ft,40,Spring;Summer;Fall;HOT in Summer,TRUE,TRUE,TRUE,FALSE,hot in summer,0 minutes,0,4WD - High Clearance,TRUE,38.259,-110.5471,3,A,II,
962,Trail Canyon,"37° 53' 15.72"" N, 110° 35' 25.80"" W",Southeast Utah,Trachyte Area,3.5,3B III R (<i>v5a2 III</i>),3B III R,3,6,3.3,2,59.055 ft,59,Spring; Summer; Fall,TRUE,TRUE,TRUE,FALSE,,,,Passenger,FALSE,37.8877,-110.5905,3,B,III,R
517,Angel Cove (Main Fork),"38° 19' 5.88"" N, 110° 32' 45.60"" W",Southeast Utah,Angel Point,3.6,3A II (<i>v3a1 II</i>),3A II,2.5,5,2.3,6,83 ft,83,Any,TRUE,TRUE,TRUE,TRUE,,,,,FALSE,38.3183,-110.546,3,A,II,
1118,Robbers Roost Canyon (North Fork),"38° 24' 29.88"" N, 110° 24' 10.08"" W",Southeast Utah,White Roost,3.4,3A III (<i>v3a1 III</i>),3A III,4,7,,4,72.178 ft,72,Spring and Fall,TRUE,FALSE,TRUE,FALSE,,0.5 minutes,0.5,4WD - High Clearance,TRUE,38.4083,-110.4028,3,A,III,
990,Bingo Canyon,"38° 16' 45.84"" N, 110° 32' 15.00"" W",Southeast Utah,Beaver Canyon Area,3.5,3A II (<i>v3a1 II</i>),3A II,3,4,,2,72.179 ft,72,Any;HOT in Summer,TRUE,TRUE,TRUE,TRUE,hot in summer,,,,FALSE,38.2794,-110.5375,3,A,II,
29711,Angels Advocate,"38° 17' 58.92"" N, 110° 32' 51.36"" W",Southeast Utah,Angel Point,3.6,4A II (<i>v4a1 II</i>),4A II,3,4,1.9,7,110 ft,110,Spring and Fall,TRUE,FALSE,TRUE,FALSE,,,,,FALSE,38.2997,-110.5476,4,A,II,
32774,SevenUp,"38° 21' 32.04"" N, 110° 33' 45.00"" W",Southeast Utah,Sand Slide Slots,4.1,3A II (<i>v3a1 II</i>),3A II,,,,,,,Spring and Fall,TRUE,FALSE,TRUE,FALSE,,,,,FALSE,38.3589,-110.5625,3,A,II,
286,Hog 2 Canyon,"37° 59' 6.00"" N, 110° 30' 55.80"" W",Southeast Utah,Hog Springs,3.4,3B II (<i>v3a2 II</i>),3B II,2,6,3.4,3,125 ft,125,Spring; Fall; Winter,TRUE,FALSE,TRUE,TRUE,,0 minutes,0,High Clearance,TRUE,37.985,-110.5155,3,B,II,
590,Angel Cove (South Fork),"38° 18' 58.32"" N, 110° 32' 26.52"" W",Southeast Utah,Angel Point,3.5,3A II (<i>v3a1 II</i>),3A II,2.5,4,2.2,6,83 ft,83,Any,TRUE,TRUE,TRUE,TRUE,,,,4WD - High Clearance,TRUE,38.3162,-110.5407,3,A,II,
